username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,data,,,,,
";2015-09-15 19:34;0;0;""@ nikkiiimaeee ay joke lang hahaha maling akala"";;@;;""643749725141766145"";https://twitter.com/nikkiiimaeee/status/643749725141766145",,,,,,
";2015-09-15 07:05;0;0;""Strike one . ."";;;;""643561190027718656"";https://twitter.com/nikkiiimaeee/status/643561190027718656",,,,,,
";2015-09-14 20:25;0;0;""@ ReyanneRianne tapos na po ako kumain haha"";;@;;""643400175969415168"";https://twitter.com/nikkiiimaeee/status/643400175969415168",,,,,,
";2015-09-14 19:57;0;1;""Gutom na gutom na akoooo mama bilis na pooo"";;;;""643393185247432704"";https://twitter.com/nikkiiimaeee/status/643393185247432704",,,,,,
";2015-09-14 19:40;1;1;""Tired and sleepy"";;;;""643388914821009413"";https://twitter.com/nikkiiimaeee/status/643388914821009413",,,,,,
";2015-09-13 20:56;0;3;""@ benjyys https://twitter.com/Raaaaazzels/status/643045070283771904 …"";;@;;""643045610405232641"";https://twitter.com/nikkiiimaeee/status/643045610405232641",,,,,,
";2015-09-13 20:46;0;0;""https://twitter.com/aiahlajero/status/643042632629751809 …"";;;;""643043196340039680"";https://twitter.com/nikkiiimaeee/status/643043196340039680",,,,,,
";2015-09-13 18:51;0;2;""Ay aba kinakampihan pa si mama hahaha cutie"";;;;""643014026121752577"";https://twitter.com/nikkiiimaeee/status/643014026121752577",,,,,,
";2015-09-13 16:35;0;2;""Akala ko 6pm na akala ko lang pala yun hahahaha"";;;;""642979916300967938"";https://twitter.com/nikkiiimaeee/status/642979916300967938",,,,,,
";2015-09-13 13:16;0;1;""Dessert"";;;;""642929737451442176"";https://twitter.com/nikkiiimaeee/status/642929737451442176",,,,,,
";2015-09-13 11:08;0;0;""11:11"";;;;""642897528095043584"";https://twitter.com/nikkiiimaeee/status/642897528095043584",,,,,,
";2015-09-13 11:04;0;0;"""";;;;""642896515577417728"";https://twitter.com/nikkiiimaeee/status/642896515577417728",,,,,,
";2015-09-13 11:02;0;0;""@Raaaaazzels ikr ehe hahaha kaso madaya talaga"";;@Raaaaazzels;;""642896165374025730"";https://twitter.com/nikkiiimaeee/status/642896165374025730",,,,,,
";2015-09-13 11:01;0;0;""Enebe hahahahahaha https://twitter.com/Raaaaazzels/status/642894307582545920 …"";;;;""642895831515840512"";https://twitter.com/nikkiiimaeee/status/642895831515840512",,,,,,
";2015-09-13 10:54;0;0;""@Raaaaazzels che hahahaha"";;@Raaaaazzels;;""642894064115847169"";https://twitter.com/nikkiiimaeee/status/642894064115847169",,,,,,
";2015-09-13 10:47;0;1;""Daya may iphone 5s na si kuya"";;;;""642892249668321280"";https://twitter.com/nikkiiimaeee/status/642892249668321280",,,,,,
";2015-09-13 08:52;0;1;""yay macaroni soup"," my faveee!"";;;;""642863301752262656"";https://twitter.com/nikkiiimaeee/status/642863301752262656",,,,,
";2015-09-13 07:26;0;0;""Umagang-umaga tumulo agad luha ko dahil sa guy bff ko wew"";;;;""642841619985666048"";https://twitter.com/nikkiiimaeee/status/642841619985666048",,,,,,
";2015-09-12 21:00;0;0;""Cutie naman nung tigedit niyang picture haha omg"";;;;""642684317852798976"";https://twitter.com/nikkiiimaeee/status/642684317852798976",,,,,,
";2015-09-12 20:12;0;0;""New bio"";;;;""642672050331496449"";https://twitter.com/nikkiiimaeee/status/642672050331496449",,,,,,
";2015-09-12 20:07;0;0;""@ms_karinaa dae na tigpara away niyo ko kanina"";;@ms_karinaa;;""642670923733008384"";https://twitter.com/nikkiiimaeee/status/642670923733008384",,,,,,
";2015-09-12 19:53;1;1;""Ginagaya nila ang boses ko kanina tamili matinison tas garu pang aki"";;;;""642667447565180929"";https://twitter.com/nikkiiimaeee/status/642667447565180929",,,,,,
";2015-09-12 19:39;0;1;""Ice cream yaaay!"";;;;""642663797350535170"";https://twitter.com/nikkiiimaeee/status/642663797350535170",,,,,,
";2015-09-12 07:00;0;2;""Good mooorning"";;;;""642472706311524352"";https://twitter.com/nikkiiimaeee/status/642472706311524352",,,,,,
";2015-09-12 06:59;1;2;""@ imbeatriznidea congrats po"," ang galing mo"";;@;;""642472615995568128"";https://twitter.com/nikkiiimaeee/status/642472615995568128",,,,,
";2015-09-11 19:48;0;3;""F u turtle net"";;;;""642303662723760128"";https://twitter.com/nikkiiimaeee/status/642303662723760128",,,,,,
";2015-09-11 18:34;0;1;""Ang gagaling ng mga agnesians sumayaw kanina"";;;;""642285049312755712"";https://twitter.com/nikkiiimaeee/status/642285049312755712",,,,,,
";2015-09-11 17:01;0;0;""jgh"";;;;""642261700968734721"";https://twitter.com/nikkiiimaeee/status/642261700968734721",,,,,,
";2015-09-10 22:01;0;1;""Goodnight"";;;;""641974779394715648"";https://twitter.com/nikkiiimaeee/status/641974779394715648",,,,,,
";2015-09-10 19:59;0;2;""Grabe ang mga banat ni ano jusko"";;;;""641944115786084353"";https://twitter.com/nikkiiimaeee/status/641944115786084353",,,,,,
";2015-09-09 20:04;0;0;""@ nikkiiimaeee sana hindi ako malate bukas lol"";;@;;""641582904192032768"";https://twitter.com/nikkiiimaeee/status/641582904192032768",,,,,,
";2015-09-09 19:57;0;0;""Isang late ko nalang"," suspended na ako ng 3days . . ."";;;;""641581094412795904"";https://twitter.com/nikkiiimaeee/status/641581094412795904",,,,,
";2015-09-08 17:52;0;0;""Kaugak mag gibo ki assignments"";;;;""641187384885837824"";https://twitter.com/nikkiiimaeee/status/641187384885837824",,,,,,
";2015-09-08 09:07;0;0;""@gianisaacabansi awe sige sige yay"";;@gianisaacabansi;;""641055098915811329"";https://twitter.com/nikkiiimaeee/status/641055098915811329",,,,,,
";2015-09-08 09:05;0;0;""@gianisaacabansi ni isa wala pa akong nasisimulan wala naman tayong ibang gagawin/assignment maliban sa ap?"";;@gianisaacabansi;;""641054704428957696"";https://twitter.com/nikkiiimaeee/status/641054704428957696",,,,,,
";2015-09-08 08:59;0;0;""@gianisaacabansi maiksi lang yung sakin kaso nawawala-wala pa sa utak ko hindi paaa nagawa mo na yung assignments sa AP?"";;@gianisaacabansi;;""641053154671353856"";https://twitter.com/nikkiiimaeee/status/641053154671353856",,,,,,
";2015-09-08 08:56;0;0;""@gianisaacabansi same hereee"";;@gianisaacabansi;;""641052357988478976"";https://twitter.com/nikkiiimaeee/status/641052357988478976",,,,,,
";2015-09-08 08:55;0;1;""Happy birthday"," Mama Mary!"";;;;""641052235032432640"";https://twitter.com/nikkiiimaeee/status/641052235032432640",,,,,
";2015-09-08 08:55;0;0;""Happy fiesta"," Daraga!"";;;;""641052084326895616"";https://twitter.com/nikkiiimaeee/status/641052084326895616",,,,,
";2015-09-07 19:40;1;1;""Naga surungaw ang init kang lawas ko"";;;;""640852103989035008"";https://twitter.com/nikkiiimaeee/status/640852103989035008",,,,,,
";2015-09-07 18:50;0;0;""Not feeling well . . ."";;;;""640839674471182336"";https://twitter.com/nikkiiimaeee/status/640839674471182336",,,,,,
";2015-09-07 17:41;0;1;""@quimbaangeeel welcome"";;@quimbaangeeel;;""640822085128843265"";https://twitter.com/nikkiiimaeee/status/640822085128843265",,,,,,
";2015-09-07 12:05;0;0;""https://twitter.com/Xenabatalla/status/640713706905595904 …"";;;;""640737622516633600"";https://twitter.com/nikkiiimaeee/status/640737622516633600",,,,,,
";2015-09-06 19:34;0;0;""Grabe ang kasweetan ni manoy mo ngunyan jusko dae ko kikaraya"";;;;""640488224519880704"";https://twitter.com/nikkiiimaeee/status/640488224519880704",,,,,,
";2015-09-06 19:29;0;1;""Sweet sweet naman neto haha"";;;;""640486958888714240"";https://twitter.com/nikkiiimaeee/status/640486958888714240",,,,,,
";2015-09-06 19:05;0;0;""https://twitter.com/carmelanayveee/status/640480819727896576 …"";;;;""640480983679045632"";https://twitter.com/nikkiiimaeee/status/640480983679045632",,,,,,
";2015-09-06 19:02;0;0;""https://twitter.com/jrlnmg/status/640479775119663106 …"";;;;""640480095413473281"";https://twitter.com/nikkiiimaeee/status/640480095413473281",,,,,,
";2015-09-06 18:59;0;1;""@ justinbieber https://twitter.com/trixieeh/status/640479315419725824 …"";;@;;""640479499000283136"";https://twitter.com/nikkiiimaeee/status/640479499000283136",,,,,,
";2015-09-06 18:55;1;1;""@gianisaacabansi goals"";;@gianisaacabansi;;""640478486688231424"";https://twitter.com/nikkiiimaeee/status/640478486688231424",,,,,,
";2015-09-06 18:55;1;0;""Fresh from bath hehe"";;;;""640478334606901248"";https://twitter.com/nikkiiimaeee/status/640478334606901248",,,,,,
";2015-09-06 18:15;0;1;""Ang cute cute mo talaga :((( — Ay? Haha thank you po http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62BDNJAZQPQ7BHNVBTV6V45V2Q24OJCQFZEMSRZXKG272FQII5XDKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …"";;;;""640468441946832896"";https://twitter.com/nikkiiimaeee/status/640468441946832896",,,,,,
";2015-09-06 18:14;0;0;""Ate Idol po kita! bakit ang ganda niyo po? — Aweee thank you hindi naman"," tama lang po hehe http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62BDNJAZQPQ7BHNVBTV6V45V2Q24OJCQFZEMSSZ3KS37UFYDI5VDKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …"";;;;""640468088337629184"";https://twitter.com/nikkiiimaeee/status/640468088337629184",,,,,
";2015-09-06 14:58;0;1;""I really miss my bestfriend"";;;;""640418656141225984"";https://twitter.com/nikkiiimaeee/status/640418656141225984",,,,,,
";2015-09-06 14:48;0;1;""@RalfiaC"";;@RalfiaC;;""640416352948256768"";https://twitter.com/nikkiiimaeee/status/640416352948256768",,,,,,
";2015-09-06 11:43;0;0;""@ ReyanneRianne ay hahaha"";;@;;""640369642742018048"";https://twitter.com/nikkiiimaeee/status/640369642742018048",,,,,,
";2015-09-06 11:38;0;1;""Nasa manila kana? @ ellaathefirst"";;@;;""640368345083043840"";https://twitter.com/nikkiiimaeee/status/640368345083043840",,,,,,
";2015-09-06 08:10;0;0;""@Raaaaazzels tbh"," nalingawan ko tabi baby"";;@Raaaaazzels;;""640316199121760256"";https://twitter.com/nikkiiimaeee/status/640316199121760256",,,,,
";2015-09-06 08:09;0;1;""Good morning"";;;;""640315741909086208"";https://twitter.com/nikkiiimaeee/status/640315741909086208",,,,,,
";2015-09-05 20:31;0;1;""Omg cutieee bnj hahaha kagigil ugh"";;;;""640140280323174400"";https://twitter.com/nikkiiimaeee/status/640140280323174400",,,,,,
";2015-09-05 20:16;0;0;""Parot lamang na hype marasapa talaga"";;;;""640136536571310080"";https://twitter.com/nikkiiimaeee/status/640136536571310080",,,,,,
";2015-09-05 18:03;0;3;""Di ko siya nakita kanina & napanood"";;;;""640102974258155520"";https://twitter.com/nikkiiimaeee/status/640102974258155520",,,,,,
";2015-09-05 18:02;0;1;""Baby"," birthday mo ba talaga ngayon? @Raaaaazzels"";;@Raaaaazzels;;""640102813960290304"";https://twitter.com/nikkiiimaeee/status/640102813960290304",,,,,
";2015-09-05 08:00;0;1;""@ rasuldasulda good luck"";;@;;""639951198880145408"";https://twitter.com/nikkiiimaeee/status/639951198880145408",,,,,,
";2015-09-05 07:24;0;0;""@ abigailgimoro hahaha ubos na po ata ate abi"";;@;;""639942078118555648"";https://twitter.com/nikkiiimaeee/status/639942078118555648",,,,,,
";2015-09-04 21:40;0;0;""Sarap talaga ng eden cheese!!"";;;;""639795135195123712"";https://twitter.com/nikkiiimaeee/status/639795135195123712",,,,,,
";2015-09-04 21:32;0;0;""@ Xenabatalla last week hindi naman pero ngayon oo na ulit tsaka pag free ako di kayo pwede huhu"";;@;;""639793058154835969"";https://twitter.com/nikkiiimaeee/status/639793058154835969",,,,,,
";2015-09-04 21:16;0;1;""Hahaha i love you and i miss you so much baby!!! https://twitter.com/Xenabatalla/status/639786904251043842 …"";;;;""639789126074523648"";https://twitter.com/nikkiiimaeee/status/639789126074523648",,,,,,
";2015-09-04 20:43;0;0;""https://twitter.com/trixieeh/status/639779285083942912 …"";;;;""639780812250984452"";https://twitter.com/nikkiiimaeee/status/639780812250984452",,,,,,
";2015-09-04 20:02;0;1;""Siya ang pinakauna kong kinantahan na lalake haha"";;;;""639770509303943168"";https://twitter.com/nikkiiimaeee/status/639770509303943168",,,,,,
";2015-09-03 22:19;0;0;""Goodnight"";;;;""639442480912437249"";https://twitter.com/nikkiiimaeee/status/639442480912437249",,,,,,
";2015-09-03 22:18;0;1;""@ Alyzza_Klynnne @ SumabatAlexis @quimbaangeeel matulog na nga kayo hahaha"";;@ @ @quimbaangeeel;;""639442361571938310"";https://twitter.com/nikkiiimaeee/status/639442361571938310",,,,,,
";2015-09-03 21:53;0;1;""@ Alyzza_Klynnne @ SumabatAlexis nyan maria! Hahahaha sabi na simo"";;@ @;;""639436068727615488"";https://twitter.com/nikkiiimaeee/status/639436068727615488",,,,,,
";2015-09-03 21:53;0;1;""@ SumabatAlexis hahaha yaaas"";;@;;""639435986804412417"";https://twitter.com/nikkiiimaeee/status/639435986804412417",,,,,,
";2015-09-03 21:36;0;1;""@ SumabatAlexis eh ako aminado ako"," eh ikaw deny ka ng deny wuy hahaha lagot ka kay alyzza"";;@;;""639431808052953088"";https://twitter.com/nikkiiimaeee/status/639431808052953088",,,,,
";2015-09-03 21:35;0;1;""https://twitter.com/yansalmighty/status/639430665423851521 …"";;;;""639431577819181056"";https://twitter.com/nikkiiimaeee/status/639431577819181056",,,,,,
";2015-09-03 21:30;1;0;""Annoying!!!"";;;;""639430171657834496"";https://twitter.com/nikkiiimaeee/status/639430171657834496",,,,,,
";2015-09-03 21:29;0;1;""@ SumabatAlexis siram sana! inlove naman siyaaa hahaha"";;@;;""639429969576247297"";https://twitter.com/nikkiiimaeee/status/639429969576247297",,,,,,
";2015-09-03 19:17;0;0;""@ Xenabatalla sige sige"";;@;;""639396891386449920"";https://twitter.com/nikkiiimaeee/status/639396891386449920",,,,,,
";2015-09-03 18:14;0;2;""https://twitter.com/edrianabanua/status/639379535738236932 …"";;;;""639380866548916224"";https://twitter.com/nikkiiimaeee/status/639380866548916224",,,,,,
";2015-09-03 06:12;0;2;""Thank you po https://twitter.com/edrianabanua/status/639198759981727744 …"";;;;""639199277785346048"";https://twitter.com/nikkiiimaeee/status/639199277785346048",,,,,,
";2015-09-03 06:11;0;0;""@ Xenabatalla hindi na sana ako busy pero next week oo nanaman hays"";;@;;""639198925845434368"";https://twitter.com/nikkiiimaeee/status/639198925845434368",,,,,,
";2015-09-02 21:49;0;0;""@ ejay_salazar @RalfiaC @Raaaaazzels naano man daw ini si ejay hahaha"";;@ @RalfiaC @Raaaaazzels;;""639072615039037440"";https://twitter.com/nikkiiimaeee/status/639072615039037440",,,,,,
";2015-09-02 21:47;0;0;""@quimbaangeeel bua ka talaga hahaha"";;@quimbaangeeel;;""639072275627556864"";https://twitter.com/nikkiiimaeee/status/639072275627556864",,,,,,
";2015-09-02 21:39;0;0;""@ ejay_salazar @Raaaaazzels hahahaha imention mo daw yung kay chuchai hahaha joke wag"";;@ @Raaaaazzels;;""639070138944221184"";https://twitter.com/nikkiiimaeee/status/639070138944221184",,,,,,
";2015-09-02 21:35;0;0;""@ Xenabatalla good girl ang aga matulog haha"";;@;;""639069260413669376"";https://twitter.com/nikkiiimaeee/status/639069260413669376",,,,,,
";2015-09-02 21:34;0;0;""@Raaaaazzels @ ejay_salazar pipilitin ko talaga makapuntaaa"";;@Raaaaazzels @;;""639068773727645697"";https://twitter.com/nikkiiimaeee/status/639068773727645697",,,,,,
";2015-09-02 21:32;0;0;""@quimbaangeeel kilala mo man lang haha"";;@quimbaangeeel;;""639068502217764865"";https://twitter.com/nikkiiimaeee/status/639068502217764865",,,,,,
";2015-09-02 20:54;0;0;""@ ReyanneRianne aw oo? di ako nainform maga soccer daw yun sa saturday ang alam ko"";;@;;""639058775417073664"";https://twitter.com/nikkiiimaeee/status/639058775417073664",,,,,,
";2015-09-02 20:48;0;0;""@ ReyanneRianne haha sigeee gusto ko yun! plano ko din yayain ka manood nun kaso ang alam ko next week pa yun showing"";;@;;""639057219279978497"";https://twitter.com/nikkiiimaeee/status/639057219279978497",,,,,,
";2015-09-02 20:45;0;1;""@ ReyanneRianne ayayay haha sige"," ano panonoorin natin? bata wara ako kwarta hahaha"";;@;;""639056605506498560"";https://twitter.com/nikkiiimaeee/status/639056605506498560",,,,,
";2015-09-02 20:33;0;1;""@ imptrckjavierto hahaha"";;@;;""639053563302293504"";https://twitter.com/nikkiiimaeee/status/639053563302293504",,,,,,
";2015-09-02 20:33;0;0;""Pm or Dm baby https://twitter.com/Raaaaazzels/status/639053252030402560 …"";;;;""639053450441945088"";https://twitter.com/nikkiiimaeee/status/639053450441945088",,,,,,
";2015-09-02 20:31;0;1;""@ imptrckjavierto nag sasabi po ako ng totoo"";;@;;""639053102658654209"";https://twitter.com/nikkiiimaeee/status/639053102658654209",,,,,,
";2015-09-02 20:28;0;0;""@ ejay_salazar dae haha"";;@;;""639052178577993729"";https://twitter.com/nikkiiimaeee/status/639052178577993729",,,,,,
";2015-09-02 20:27;0;1;""@ imptrckjavierto hindi man po"";;@;;""639052071438684160"";https://twitter.com/nikkiiimaeee/status/639052071438684160",,,,,,
";2015-09-02 20:27;0;0;""@ yansalmighty manahimik ka dyan bree!"";;@;;""639051931491549184"";https://twitter.com/nikkiiimaeee/status/639051931491549184",,,,,,
";2015-09-02 20:21;0;4;""Header"";;;;""639050517042192384"";https://twitter.com/nikkiiimaeee/status/639050517042192384",,,,,,
";2015-09-02 18:18;0;1;""Oyyy sorry na!!! Pansinin mo ko beastfriend! Bati na tayo @LagrosaTyrone"";;@LagrosaTyrone;;""639019614341468160"";https://twitter.com/nikkiiimaeee/status/639019614341468160",,,,,,
";2015-09-02 16:46;0;1;""@ms_karinaa ay? hahaha np"";;@ms_karinaa;;""638996298759147520"";https://twitter.com/nikkiiimaeee/status/638996298759147520",,,,,,
";2015-09-02 16:45;0;1;""Ang cutie talaga ng lalakeng kinikilig lol"";;;;""638996212360744960"";https://twitter.com/nikkiiimaeee/status/638996212360744960",,,,,,
";2015-09-02 16:41;0;0;""Cutie naman neto hahaha"";;;;""638995111368527873"";https://twitter.com/nikkiiimaeee/status/638995111368527873",,,,,,
";2015-09-02 14:36;0;0;""@ Xenabatalla jam soon"";;@;;""638963615261851648"";https://twitter.com/nikkiiimaeee/status/638963615261851648",,,,,,
";2015-09-02 12:27;0;0;""@deeeeeeeeeeyb say an? si ano si... Hahaha"";;@deeeeeeeeeeyb;;""638931349877886976"";https://twitter.com/nikkiiimaeee/status/638931349877886976",,,,,,
";2015-09-02 12:27;0;0;""Keleg hahahaha"";;;;""638931124924776448"";https://twitter.com/nikkiiimaeee/status/638931124924776448",,,,,,
";2015-09-02 11:03;0;0;""@ Xenabatalla good morning baby"," i miss you"";;@;;""638910117228883968"";https://twitter.com/nikkiiimaeee/status/638910117228883968",,,,,
";2015-09-02 11:03;0;0;""@deeeeeeeeeeyb ibi haha"";;@deeeeeeeeeeyb;;""638910017098264576"";https://twitter.com/nikkiiimaeee/status/638910017098264576",,,,,,
";2015-09-02 11:02;0;4;""Lol https://twitter.com/itslexiebaby_/status/635446477259542528 …"";;;;""638909766492774401"";https://twitter.com/nikkiiimaeee/status/638909766492774401",,,,,,
";2015-09-02 08:42;1;0;""Good morning"";;;;""638874493172125697"";https://twitter.com/nikkiiimaeee/status/638874493172125697",,,,,,
";2015-09-01 21:00;0;1;""@ Alyzza_Klynnne @ SumabatAlexis igwa man iyan si maria hahaha si raiven!"";;@ @;;""638698011107815424"";https://twitter.com/nikkiiimaeee/status/638698011107815424",,,,,,
";2015-09-01 20:56;0;0;""Dysmenorrhea"";;;;""638696858433392641"";https://twitter.com/nikkiiimaeee/status/638696858433392641",,,,,,
";2015-09-01 19:25;6;2;""Wara laog saaga! Wooh orayt!"";;;;""638674051188174849"";https://twitter.com/nikkiiimaeee/status/638674051188174849",,,,,,
";2015-09-01 12:31;0;0;""Marasapa hays"";;;;""638569732019372033"";https://twitter.com/nikkiiimaeee/status/638569732019372033",,,,,,
";2015-09-01 06:06;1;2;""Good mooorning"," september!"";;;;""638472875574362112"";https://twitter.com/nikkiiimaeee/status/638472875574362112",,,,,
